support,itemsets,length
0.005728814650317016,"frozenset({'retrospot tea set ceramic 11 pc', 'jumbo storage bag suki'})",2
0.00762769141643333,"frozenset({'roses regency teacup and saucer', 'jumbo storage bag suki'})",2
0.007563322712497184,"frozenset({'round snack boxes set of4 woodland', 'jumbo storage bag suki'})",2
0.007498954008561038,"frozenset({'scottie dog hot water bottle', 'jumbo storage bag suki'})",2
0.005889736410157382,"frozenset({'jumbo storage bag suki', 'set of 3 cake tins pantry design'})",2
0.0071449261369122335,"frozenset({'set of 3 heart cookie cutters', 'jumbo storage bag suki'})",2
0.007048373081008014,"frozenset({'jumbo storage bag suki', 'set/20 red retrospot paper napkins'})",2
0.005374786778668212,"frozenset({'set/5 red retrospot lid glass bowls', 'jumbo storage bag suki'})",2
0.008818512439252036,"frozenset({'small popcorn holder', 'jumbo storage bag suki'})",2
0.007724244472337549,"frozenset({'spaceboy lunch box', 'jumbo storage bag suki'})",2
0.011843841524250909,"frozenset({'strawberry ceramic trinket box', 'jumbo storage bag suki'})",2
0.01226223809983586,"frozenset({'strawberry charlotte bag', 'jumbo storage bag suki'})",2
0.00794953493611406,"frozenset({'sweetheart ceramic trinket box', 'jumbo storage bag suki'})",2
0.007756428824305623,"frozenset({'victorian glass hanging t-light', 'jumbo storage bag suki'})",2
0.00617939557787004,"frozenset({'vintage heads and tails card game', 'jumbo storage bag suki'})",2
0.008689775031379743,"frozenset({'vintage snap cards', 'jumbo storage bag suki'})",2
0.005374786778668212,"frozenset({'vintage union jack bunting', 'jumbo storage bag suki'})",2
0.019535901644620386,"frozenset({'white hanging heart t-light holder', 'jumbo storage bag suki'})",2
0.008367931511699012,"frozenset({'jumbo storage bag suki', 'wooden frame antique white'})",2
0.010041517814038814,"frozenset({'wooden picture frame white finish', 'jumbo storage bag suki'})",2
0.013774902642335296,"frozenset({'woodland charlotte bag', 'jumbo storage bag suki'})",2
0.005825367706221235,"frozenset({'lunch bag  black skull.', 'love building block word'})",2
0.005181680666859772,"frozenset({'love building block word', 'lunch bag cars blue'})",2
0.005052943258987481,"frozenset({'love building block word', 'lunch bag woodland'})",2
0.007595507064465257,"frozenset({'natural slate heart chalkboard', 'love building block word'})",2
0.00608284252196582,"frozenset({'love building block word', 'pack of 60 pink paisley cake cases'})",2
0.005310418074732065,"frozenset({'love building block word', 'pack of 72 retro spot cake cases'})",2
0.00762769141643333,"frozenset({'love building block word', 'party bunting'})",2
0.005793183354253162,"frozenset({'love building block word', 'please one person metal sign'})",2
0.007498954008561038,"frozenset({'love building block word', 'red hanging heart t-light holder'})",2
0.009558752534517717,"frozenset({'love building block word', 'regency cakestand 3 tier'})",2
0.007885166232177915,"frozenset({'strawberry ceramic trinket box', 'love building block word'})",2
0.005889736410157382,"frozenset({'sweetheart ceramic trinket box', 'love building block word'})",2
0.007370216600688745,"frozenset({'victorian glass hanging t-light', 'love building block word'})",2
0.0050851276109555536,"frozenset({'love building block word', 'vintage snap cards'})",2
0.005278233722763992,"frozenset({'love building block word', 'vintage union jack bunting'})",2
0.02162788452254514,"frozenset({'love building block word', 'white hanging heart t-light holder'})",2
0.009333462070741205,"frozenset({'love building block word', 'wooden frame antique white'})",2
0.008625406327443597,"frozenset({'love building block word', 'wooden picture frame white finish'})",2
0.0063403173377104055,"frozenset({'love building block word', 'zinc metal heart decoration'})",2
0.028450967139776642,"frozenset({'lunch bag  black skull.', 'lunch bag cars blue'})",2
0.020533616555630654,"frozenset({'lunch bag  black skull.', 'lunch bag pink polkadot'})",2
0.024234817031959063,"frozenset({'lunch bag  black skull.', 'lunch bag red retrospot'})",2
0.014450774033664833,"frozenset({'lunch bag  black skull.', 'lunch bag red spotty'})",2
0.028579704547648934,"frozenset({'lunch bag spaceboy design', 'lunch bag  black skull.'})",2
0.015705963760419685,"frozenset({'lunch bag suki  design', 'lunch bag  black skull.'})",2
0.026552090373660325,"frozenset({'lunch bag  black skull.', 'lunch bag woodland'})",2
0.007659875768401403,"frozenset({'natural slate heart chalkboard', 'lunch bag  black skull.'})",2
0.008400115863667085,"frozenset({'lunch bag  black skull.', 'pack of 60 dinosaur cake cases'})",2
0.009462199478613499,"frozenset({'lunch bag  black skull.', 'pack of 60 pink paisley cake cases'})",2
0.005760999002285089,"frozenset({'lunch bag  black skull.', 'pack of 72 retro spot cake cases'})",2
0.01123233883685752,"frozenset({'lunch bag  black skull.', 'pack of 72 retrospot cake cases'})",2
0.01371053393839915,"frozenset({'lunch bag  black skull.', 'pack of 72 skull cake cases'})",2
0.007595507064465257,"frozenset({'lunch bag  black skull.', ""paper chain kit 50's christmas""})",2
0.005600077242444723,"frozenset({'paper chain kit vintage christmas', 'lunch bag  black skull.'})",2
0.011393260596697886,"frozenset({'lunch bag  black skull.', 'party bunting'})",2
0.00659779215345499,"frozenset({'lunch bag  black skull.', 'pink cream felt craft trinket box'})",2
0.006855266969199575,"frozenset({'lunch bag  black skull.', 'plasters in tin spaceboy'})",2
0.005503524186540504,"frozenset({'lunch bag  black skull.', 'plasters in tin vintage paisley'})",2
0.007885166232177915,"frozenset({'lunch bag  black skull.', 'plasters in tin woodland animals'})",2
0.008561037623507451,"frozenset({'lunch bag  black skull.', 'recipe box pantry yellow design'})",2
0.010781757909304496,"frozenset({'lunch bag  black skull.', 'recycling bag retrospot'})",2
0.006211579929838113,"frozenset({'lunch bag  black skull.', 'red hanging heart t-light holder'})",2
0.013324321714782273,"frozenset({'lunch bag  black skull.', 'red retrospot charlotte bag'})",2
0.007820797528241769,"frozenset({'lunch bag  black skull.', 'red toadstool led night light'})",2
0.006275948633774259,"frozenset({'lunch bag  black skull.', 'red woolly hottie white heart.'})",2
0.012423159859676226,"frozenset({'lunch bag  black skull.', 'regency cakestand 3 tier'})",2
0.005600077242444723,"frozenset({'lunch bag  black skull.', 'rex cash+carry jumbo shopper'})",2
0.005020758907019407,"frozenset({'lunch bag  black skull.', 'roses regency teacup and saucer'})",2
0.00917254031090084,"frozenset({'lunch bag  black skull.', 'round snack boxes set of4 woodland'})",2
0.006275948633774259,"frozenset({'lunch bag  black skull.', 'scottie dog hot water bottle'})",2
0.006469054745582697,"frozenset({'lunch bag  black skull.', 'set of 3 heart cookie cutters'})",2
0.006308132985742332,"frozenset({'lunch bag  black skull.', 'set/20 red retrospot paper napkins'})",2
0.0059219207621254545,"frozenset({'lunch bag  black skull.', 'set/5 red retrospot lid glass bowls'})",2
0.006469054745582697,"frozenset({'lunch bag  black skull.', 'small popcorn holder'})",2
0.007112741784944161,"frozenset({'lunch bag  black skull.', 'spaceboy lunch box'})",2
0.011457629300634032,"frozenset({'strawberry ceramic trinket box', 'lunch bag  black skull.'})",2
0.014450774033664833,"frozenset({'lunch bag  black skull.', 'strawberry charlotte bag'})",2
0.006726529561327283,"frozenset({'lunch bag  black skull.', 'sweetheart ceramic trinket box'})",2
0.0071449261369122335,"frozenset({'victorian glass hanging t-light', 'lunch bag  black skull.'})",2
0.00556789289047665,"frozenset({'lunch bag  black skull.', 'vintage heads and tails card game'})",2
0.007466769656592965,"frozenset({'lunch bag  black skull.', 'vintage snap cards'})",2
0.0184416336777059,"frozenset({'lunch bag  black skull.', 'white hanging heart t-light holder'})",2
0.007885166232177915,"frozenset({'lunch bag  black skull.', 'wooden frame antique white'})",2
0.0081426410479225,"frozenset({'lunch bag  black skull.', 'wooden picture frame white finish'})",2
0.014901354961217856,"frozenset({'lunch bag  black skull.', 'woodland charlotte bag'})",2
0.0051173119629236265,"frozenset({'lunch bag  black skull.', 'zinc metal heart decoration'})",2
0.018570371085578193,"frozenset({'lunch bag pink polkadot', 'lunch bag cars blue'})",2
0.020662353963502945,"frozenset({'lunch bag cars blue', 'lunch bag red retrospot'})",2
0.013002478195101542,"frozenset({'lunch bag red spotty', 'lunch bag cars blue'})",2
0.026004956390203084,"frozenset({'lunch bag spaceboy design', 'lunch bag cars blue'})",2
0.014804801905313636,"frozenset({'lunch bag suki  design', 'lunch bag cars blue'})",2
0.026455537317756107,"frozenset({'lunch bag cars blue', 'lunch bag woodland'})",2
0.006211579929838113,"frozenset({'natural slate heart chalkboard', 'lunch bag cars blue'})",2
0.00762769141643333,"frozenset({'lunch bag cars blue', 'pack of 60 dinosaur cake cases'})",2
0.007531138360529111,"frozenset({'lunch bag cars blue', 'pack of 60 pink paisley cake cases'})",2
0.0051494963148916995,"frozenset({'lunch bag cars blue', 'pack of 72 retro spot cake cases'})",2
0.008818512439252036,"frozenset({'lunch bag cars blue', 'pack of 72 retrospot cake cases'})",2
0.009365646422709279,"frozenset({'lunch bag cars blue', 'pack of 72 skull cake cases'})",2
0.006533423449518844,"frozenset({""paper chain kit 50's christmas"", 'lunch bag cars blue'})",2
0.009494383830581571,"frozenset({'party bunting', 'lunch bag cars blue'})",2
0.005760999002285089,"frozenset({'lunch bag cars blue', 'pink cream felt craft trinket box'})",2
0.006308132985742332,"frozenset({'lunch bag cars blue', 'plasters in tin spaceboy'})",2
0.006951820025103795,"frozenset({'plasters in tin woodland animals', 'lunch bag cars blue'})",2
0.007595507064465257,"frozenset({'lunch bag cars blue', 'recipe box pantry yellow design'})",2
0.009204724662868913,"frozenset({'lunch bag cars blue', 'recycling bag retrospot'})",2
0.005052943258987481,"frozenset({'lunch bag cars blue', 'red hanging heart t-light holder'})",2
0.011039232725049081,"frozenset({'lunch bag cars blue', 'red retrospot charlotte bag'})",2
0.006726529561327283,"frozenset({'lunch bag cars blue', 'red toadstool led night light'})",2
0.010459914389623765,"frozenset({'lunch bag cars blue', 'regency cakestand 3 tier'})",2
0.008689775031379743,"frozenset({'round snack boxes set of4 woodland', 'lunch bag cars blue'})",2
0.0050851276109555536,"frozenset({'scottie dog hot water bottle', 'lunch bag cars blue'})",2
0.006919635673135721,"frozenset({'lunch bag cars blue', 'spaceboy lunch box'})",2
0.008754143735315889,"frozenset({'strawberry ceramic trinket box', 'lunch bag cars blue'})",2
0.013485243474622639,"frozenset({'strawberry charlotte bag', 'lunch bag cars blue'})",2
0.0050851276109555536,"frozenset({'sweetheart ceramic trinket box', 'lunch bag cars blue'})",2
0.005246049370795919,"frozenset({'victorian glass hanging t-light', 'lunch bag cars blue'})",2
0.006855266969199575,"frozenset({'lunch bag cars blue', 'vintage snap cards'})",2
0.01609217598403656,"frozenset({'lunch bag cars blue', 'white hanging heart t-light holder'})",2
0.0059219207621254545,"frozenset({'lunch bag cars blue', 'wooden frame antique white'})",2
0.00556789289047665,"frozenset({'lunch bag cars blue', 'wooden picture frame white finish'})",2
0.013163399954941908,"frozenset({'lunch bag cars blue', 'woodland charlotte bag'})",2
0.023140549065044574,"frozenset({'lunch bag pink polkadot', 'lunch bag red retrospot'})",2
0.016124360336004635,"frozenset({'lunch bag spaceboy design', 'lunch bag pink polkadot'})",2
0.014901354961217856,"frozenset({'lunch bag pink polkadot', 'lunch bag woodland'})",2
0.005760999002285089,"frozenset({'natural slate heart chalkboard', 'lunch bag pink polkadot'})",2
0.008400115863667085,"frozenset({'lunch bag pink polkadot', 'pack of 72 retrospot cake cases'})",2
0.005793183354253162,"frozenset({'lunch bag pink polkadot', 'pack of 72 skull cake cases'})",2
0.007338032248720672,"frozenset({'lunch bag pink polkadot', 'party bunting'})",2
0.007273663544784526,"frozenset({'lunch bag pink polkadot', 'recipe box pantry yellow design'})",2
0.006018473818029674,"frozenset({'lunch bag pink polkadot', 'recycling bag retrospot'})",2
0.01020243957387918,"frozenset({'lunch bag pink polkadot', 'red retrospot charlotte bag'})",2
0.006436870393614624,"frozenset({'lunch bag pink polkadot', 'regency cakestand 3 tier'})",2
0.005213865018827846,"frozenset({'lunch bag pink polkadot', 'round snack boxes set of4 woodland'})",2
0.0050851276109555536,"frozenset({'lunch bag pink polkadot', 'set/20 red retrospot paper napkins'})",2
0.0050851276109555536,"frozenset({'lunch bag pink polkadot', 'set/5 red retrospot lid glass bowls'})",2
0.008078272343986354,"frozenset({'lunch bag pink polkadot', 'strawberry charlotte bag'})",2
0.010395545685687619,"frozenset({'lunch bag pink polkadot', 'white hanging heart t-light holder'})",2
0.007273663544784526,"frozenset({'lunch bag pink polkadot', 'woodland charlotte bag'})",2
0.020565800907598724,"frozenset({'lunch bag spaceboy design', 'lunch bag red retrospot'})",2
0.006372501689678478,"frozenset({'lunch bag suki  design', 'lunch bag red retrospot'})",2
0.019954298220205335,"frozenset({'lunch bag red retrospot', 'lunch bag woodland'})",2
0.008367931511699012,"frozenset({'natural slate heart chalkboard', 'lunch bag red retrospot'})",2
0.005696630298348943,"frozenset({'lunch bag red retrospot', 'pack of 60 dinosaur cake cases'})",2
0.006855266969199575,"frozenset({'lunch bag red retrospot', 'pack of 60 pink paisley cake cases'})",2
0.01380708699430337,"frozenset({'lunch bag red retrospot', 'pack of 72 retrospot cake cases'})",2
0.008400115863667085,"frozenset({'lunch bag red retrospot', 'pack of 72 skull cake cases'})",2
0.00762769141643333,"frozenset({""paper chain kit 50's christmas"", 'lunch bag red retrospot'})",2
0.00556789289047665,"frozenset({'paper chain kit vintage christmas', 'lunch bag red retrospot'})",2
0.011103601428985227,"frozenset({'party bunting', 'lunch bag red retrospot'})",2
0.006501239097550771,"frozenset({'lunch bag red retrospot', 'plasters in tin spaceboy'})",2
0.006855266969199575,"frozenset({'plasters in tin woodland animals', 'lunch bag red retrospot'})",2
0.00907598725499662,"frozenset({'lunch bag red retrospot', 'recipe box pantry yellow design'})",2
0.009655305590421936,"frozenset({'lunch bag red retrospot', 'recycling bag retrospot'})",2
0.005052943258987481,"frozenset({'lunch bag red retrospot', 'red hanging heart t-light holder'})",2
0.014901354961217856,"frozenset({'red retrospot charlotte bag', 'lunch bag red retrospot'})",2
0.007112741784944161,"frozenset({'lunch bag red retrospot', 'red toadstool led night light'})",2
0.01052428309355991,"frozenset({'lunch bag red retrospot', 'regency cakestand 3 tier'})",2
0.00608284252196582,"frozenset({'retrospot tea set ceramic 11 pc', 'lunch bag red retrospot'})",2
0.006855266969199575,"frozenset({'lunch bag red retrospot', 'roses regency teacup and saucer'})",2
0.007112741784944161,"frozenset({'round snack boxes set of4 woodland', 'lunch bag red retrospot'})",2
0.005406971130636285,"frozenset({'scottie dog hot water bottle', 'lunch bag red retrospot'})",2
0.006951820025103795,"frozenset({'lunch bag red retrospot', 'set of 3 cake tins pantry design'})",2
0.005664445946380869,"frozenset({'set of 3 heart cookie cutters', 'lunch bag red retrospot'})",2
0.008689775031379743,"frozenset({'lunch bag red retrospot', 'set/20 red retrospot paper napkins'})",2
0.008174825399890574,"frozenset({'set/5 red retrospot lid glass bowls', 'lunch bag red retrospot'})",2
0.006308132985742332,"frozenset({'small popcorn holder', 'lunch bag red retrospot'})",2
0.007820797528241769,"frozenset({'lunch bag red retrospot', 'spaceboy lunch box'})",2
